place_id,propname,subpropname,primarysport,fieldnumber,netsremoved,surfacetype
5698,Emerald Playground,N/A,Basketball,4,1,Asphalt
5699,Emerald Playground,N/A,Basketball,5,1,Asphalt
5700,Annadale Playground,N/A,Basketball,2,1,Asphalt
5701,Bath Beach Park,N/A,Basketball,2,1,Asphalt
5702,Albemarle Playground,N/A,Basketball,1,1,Asphalt
5703,Colonel David Marcus Playground,N/A,Basketball,1,1,Asphalt
5704,Scarangella Park,N/A,Basketball,1,1,Asphalt
5705,Neptune Playground,N/A,Basketball,1,1,Asphalt
5706,Bushwick Playground,N/A,Basketball,2,1,Asphalt
5707,Bushwick Playground,N/A,Basketball,3,1,Asphalt
5708,Garden Playground,N/A,Basketball,3,1,Asphalt
5709,Tiger Playground,N/A,Basketball,4,1,Asphalt
5710,Tiger Playground,N/A,Basketball,3,1,Asphalt
5711,Tiger Playground,N/A,Basketball,2,1,Asphalt
5712,Tiger Playground,N/A,Basketball,1,1,Asphalt
5713,Audubon Playground,N/A,Basketball,1,1,Asphalt
5714,J. Hood Wright Park,N/A,Basketball,2,1,Asphalt
5715,J. Hood Wright Park,N/A,Basketball,3,1,Asphalt
5716,Edmonds Playground,N/A,Basketball,4,1,Asphalt
5717,Edmonds Playground,N/A,Basketball,2,1,Asphalt
5718,Edmonds Playground,N/A,Basketball,3,1,Asphalt
5719,Lafayette Gardens Playground,N/A,Basketball,1,1,Asphalt
5720,Brevoort Playground,N/A,Basketball,3,1,Asphalt
5721,Brevoort Playground,N/A,Basketball,2,1,Asphalt
5722,Brevoort Playground,N/A,Basketball,1,1,Asphalt
5723,St. Andrew's Playground,N/A,Basketball,4,1,Asphalt
5724,Adam Yauch Park,N/A,Basketball,2,1,Asphalt
5725,Steuben Playground,N/A,Basketball,2,1,Asphalt
5726,Happy Warrior Playground,N/A,Basketball,3,1,Asphalt
5727,Sol Lain Plgd,N/A,Basketball,2,1,Asphalt
5728,Sol Lain Plgd,N/A,Basketball,3,1,Asphalt
5729,Lower East Side Playground,N/A,Basketball,1,1,Asphalt
5730,ABC Playground,N/A,Basketball,2,1,Asphalt
5731,ABC Playground,N/A,Basketball,1,1,Asphalt
5732,Seward Park,N/A,Basketball,1,1,Asphalt
5733,Ogden Plimpton Playground,N/A,Basketball,1,1,Asphalt
5734,Athens Square,N/A,Basketball,1,1,Asphalt
5735,Robert E. Venable Park,N/A,Basketball,1,1,Asphalt
5736,Whitestone Playground,N/A,Basketball,2,0,Asphalt
5737,Colden Playground,N/A,Basketball,7,0,Asphalt
5738,Colden Playground,N/A,Basketball,5,0,Asphalt
5739,Colden Playground,N/A,Basketball,4,0,Asphalt
5740,Colden Playground,N/A,Basketball,2,0,Asphalt
5741,Colden Playground,N/A,Basketball,3,0,Asphalt
5742,Maple Playground,N/A,Basketball,2,1,Asphalt
5743,Maple Playground,N/A,Basketball,1,1,Asphalt
5744,Fresh Meadows Playground,N/A,Basketball,4,1,Asphalt
5745,Fresh Meadows Playground,N/A,Basketball,5,1,Asphalt
5746,Fresh Meadows Playground,N/A,Basketball,1,1,Asphalt
5747,Fresh Meadows Playground,N/A,Basketball,3,1,Asphalt
5748,Fresh Meadows Playground,N/A,Basketball,2,1,Asphalt
5749,Pomonok Playground,N/A,Basketball,2,1,Asphalt
5750,Pomonok Playground,N/A,Basketball,1,1,Asphalt
5751,Pomonok Playground,N/A,Basketball,4,1,Asphalt
5752,Pomonok Playground,N/A,Basketball,3,1,Asphalt
5753,Vesuvio Playground,N/A,Basketball,1,1,Asphalt
5754,Washington Market Park,N/A,Basketball,1,1,Asphalt
5755,Washington Market Park,N/A,Basketball,2,1,Asphalt
5756,Sol Bloom Playground,N/A,Basketball,2,1,Asphalt
5757,Bloomingdale Playground,N/A,Basketball,4,1,Asphalt
5758,Marion Hopkinson Playground,N/A,Basketball,1,1,Asphalt
5759,Fish Playground,N/A,Basketball,2,1,Asphalt
5760,Fish Playground,N/A,Basketball,1,1,Asphalt
5761,P.S. 125 Playground,N/A,Basketball,1,1,Asphalt
5762,P.S. 125 Playground,N/A,Basketball,2,1,Asphalt
5763,Herman Dolgon Playground,N/A,Basketball,1,1,Asphalt
5764,Hell's Kitchen Park,N/A,Basketball,2,1,Asphalt
5765,P.S. 155 Playground,N/A,Basketball,4,1,Asphalt
5766,Samuel Seabury Playground,N/A,Basketball,3,1,Asphalt
5767,Samuel Seabury Playground,N/A,Basketball,4,1,Asphalt
5768,Samuel Seabury Playground,N/A,Basketball,2,1,Asphalt
5769,Peter's Field,N/A,Basketball,5,1,Asphalt
5770,Peter's Field,N/A,Basketball,4,1,Asphalt
5771,Peter's Field,N/A,Basketball,3,1,Asphalt
5772,Peter's Field,N/A,Basketball,2,1,Asphalt
5773,Tecumseh Playground,N/A,Basketball,3,1,Asphalt
5774,Tecumseh Playground,N/A,Basketball,2,1,Asphalt
5775,Tecumseh Playground,N/A,Basketball,1,1,Asphalt
5776,Emerald Playground,N/A,Basketball,2,1,Asphalt
5777,Bruckner Playground,N/A,Basketball,2,1,Asphalt
5778,Bruckner Playground,N/A,Basketball,3,1,Asphalt
5779,Bruckner Playground,N/A,Basketball,1,1,Asphalt
5780,Bruckner Playground,N/A,Basketball,4,1,Asphalt
5781,Gun Hill Playground,N/A,Basketball,2,1,Asphalt
5782,Corona Golf Playground,N/A,Basketball,4,1,Asphalt
5783,Corona Golf Playground,N/A,Basketball,5,1,Asphalt
5784,Corona Golf Playground,N/A,Basketball,1,1,Asphalt
5785,Julio Carballo Fields,N/A,Basketball,1,1,Asphalt
5786,Cedar Grove Playground,N/A,Basketball,4,1,Asphalt
5787,Electric Playground,N/A,Basketball,3,1,Asphalt
5788,Willets Point Playground,N/A,Basketball,3,1,Asphalt
5789,Willets Point Playground,N/A,Basketball,4,1,Asphalt
5790,Middle Village Playground,N/A,Basketball,1,1,Asphalt
5791,Corona Golf Playground,N/A,Basketball,2,1,Asphalt
5792,Corona Golf Playground,N/A,Basketball,3,1,Asphalt
5793,Hoffman Park,N/A,Basketball,2,0,Asphalt
5794,Dutch Kills Playground,N/A,Basketball,2,1,Asphalt
5795,A.R.R.O.W. Field House,N/A,Basketball,1,1,Asphalt
5796,Tall Oak Playground,N/A,Basketball,5,1,Asphalt
5797,Tall Oak Playground,N/A,Basketball,4,1,Asphalt
5798,Randall Playground,N/A,Basketball,3,1,Asphalt
5799,Randall Playground,N/A,Basketball,2,1,Asphalt
5800,Story Playground,N/A,Basketball,2,1,Asphalt
5801,East Springfield Playground,N/A,Basketball,1,1,Asphalt
5802,South Rochdale Playground,N/A,Basketball,3,1,Asphalt
5803,Hollis Playground,N/A,Basketball,2,1,Asphalt
5804,Hollis Playground,N/A,Basketball,1,1,Asphalt
5805,Montbellier Park,N/A,Basketball,3,1,Asphalt
5806,Haggerty Park,N/A,Basketball,2,1,Asphalt
5807,Haggerty Park,N/A,Basketball,1,1,Asphalt
5808,Arcilla Playground,N/A,Basketball,1,1,Asphalt
5809,Arcilla Playground,N/A,Basketball,4,1,Asphalt
5810,Booker T. Washington Playground,N/A,Basketball,4,1,Asphalt
5811,Booker T. Washington Playground,N/A,Basketball,3,1,Asphalt
5812,Booker T. Washington Playground,N/A,Basketball,2,1,Asphalt
5813,Booker T. Washington Playground,N/A,Basketball,6,1,Asphalt
5814,Booker T. Washington Playground,N/A,Basketball,5,1,Asphalt
5815,Booker T. Washington Playground,N/A,Basketball,1,1,Asphalt
5816,Col. Young Playground,N/A,Basketball,2,1,Asphalt
5817,Col. Young Playground,N/A,Basketball,4,1,Asphalt
5818,Riverdale Playground,N/A,Basketball,4,1,Asphalt
5819,Riverdale Playground,N/A,Basketball,3,1,Asphalt
5820,Cooney Grauer Field,N/A,Basketball,1,1,Asphalt
5821,Fort Independence Playground,N/A,Basketball,2,1,Asphalt
5822,Space Time Playground,N/A,Basketball,6,1,Asphalt
5823,Space Time Playground,N/A,Basketball,7,1,Asphalt
5824,Broad Channel Park,N/A,Basketball,3,1,Asphalt
5825,Beach Channel Playground,N/A,Basketball,2,1,Asphalt
5826,Beach Channel Playground,N/A,Basketball,3,1,Asphalt
5827,Castlewood Playground,N/A,Basketball,6,1,Asphalt
5828,Castlewood Playground,N/A,Basketball,3,1,Asphalt
5829,Castlewood Playground,N/A,Basketball,4,1,Asphalt
5830,Castlewood Playground,N/A,Basketball,5,1,Asphalt
5831,Pat Williams Playground,N/A,Basketball,1,1,Asphalt
5832,Bellerose Playground,N/A,Basketball,2,0,Asphalt
5833,Bellerose Playground,N/A,Basketball,1,0,Asphalt
5834,Burns Playground,N/A,Basketball,1,1,Asphalt
5835,Maurice A Fitzgerald Playground,N/A,Basketball,5,1,Asphalt
5836,Clark Playground,N/A,Basketball,2,1,Asphalt
5837,Clark Playground,N/A,Basketball,1,1,Asphalt
5838,Devoe Park,N/A,Basketball,1,1,Asphalt
5839,Devoe Park,N/A,Basketball,2,1,Asphalt
5840,Henry M. Jackson Playground,N/A,Basketball,1,1,Asphalt
5841,Henry M. Jackson Playground,N/A,Basketball,3,1,Asphalt
5842,Henry M. Jackson Playground,N/A,Basketball,2,1,Asphalt
5843,Police Officer Edward Byrne Park,N/A,Basketball,2,1,Asphalt
5844,Louis Pasteur Park,N/A,Basketball,1,0,Asphalt
5845,Space Time Playground,N/A,Basketball,4,1,Asphalt
5846,Matthews Muliner Playground,N/A,Basketball,1,1,Asphalt
5847,Springfield Park North,N/A,Basketball,4,1,Asphalt
5848,Rock Garden Park,N/A,Basketball,1,1,Asphalt
5849,Dawson Playground,N/A,Basketball,1,1,Asphalt
5850,Dawson Playground,N/A,Basketball,2,1,Asphalt
5851,Field Of Dreams Park,N/A,Basketball,1,1,Asphalt
5852,Tiffany Playground,N/A,Basketball,2,1,Asphalt
5853,Alfred E. Smith Playground,N/A,Basketball,1,1,Asphalt
5854,Cypress Hills Playground,N/A,Basketball,3,1,Asphalt
5855,Cypress Hills Playground,N/A,Basketball,1,1,Asphalt
5856,Northern Playground,N/A,Basketball,2,1,Rubber
5857,Northern Playground,N/A,Basketball,4,1,Rubber
5858,Northern Playground,N/A,Basketball,3,1,Rubber
5859,Raymond Bush Playground,N/A,Basketball,1,1,Asphalt
5860,Greenwood Playground,N/A,Basketball,2,1,Asphalt
5861,Fort Hamilton Athletic Field,N/A,Basketball,1,1,Asphalt
5862,Fort Hamilton Athletic Field,N/A,Basketball,2,1,Asphalt
5863,Russell Pedersen Playground,N/A,Basketball,1,1,Asphalt
5864,Patrick O'Rourke Playground,N/A,Basketball,1,1,Asphalt
5865,Bushwick Playground,N/A,Basketball,1,1,Asphalt
5866,Travers Park,N/A,Basketball,1,0,Asphalt
5867,Police Officer Edward Byrne Park,N/A,Soccer,1,0,Natural
5868,Pinocchio Playground,N/A,Handball,1,0,Asphalt
5869,Pinocchio Playground,N/A,Soccer,1,0,Asphalt
5870,Grover Cleveland Playground,N/A,Volleyball,2,1,Concrete
5871,Grover Cleveland Playground,N/A,Handball,1,0,Concrete
5872,McLaughlin Park,N/A,Soccer,1,0,Synthetic
5873,Jamaica Playground,N/A,Handball,408,0,Asphalt
5874,Jamaica Playground,N/A,Handball,1,0,Asphalt
5875,Jamaica Playground,N/A,Handball,7,0,Asphalt
5876,Jamaica Playground,N/A,Handball,2,0,Asphalt
5877,Colonel David Marcus Playground,N/A,Handball,4,1,Asphalt
5878,Colonel David Marcus Playground,N/A,Handball,3,0,Asphalt
5879,Colonel David Marcus Playground,N/A,Handball,1,1,Asphalt
5880,Randall Playground,N/A,Handball,2,0,Asphalt
5881,Randall Playground,N/A,Handball,1,0,Asphalt
5882,Asser Levy Playground,N/A,Handball,2,0,Asphalt
5883,Asser Levy Playground,N/A,Handball,4,0,Asphalt
5884,Asser Levy Playground,N/A,Handball,1,0,Asphalt
5885,Asser Levy Playground,N/A,Handball,3,0,Asphalt
5886,Martinez Playground,N/A,Handball,4,0,Asphalt
5887,Martinez Playground,N/A,Handball,3,0,Asphalt
5888,Martinez Playground,N/A,Handball,2,0,Asphalt
5889,Martinez Playground,N/A,Handball,1,0,Asphalt
5890,Century Playground,N/A,Handball,2,0,Asphalt
5891,Sara D. Roosevelt Park,N/A,Volleyball,2,1,Synthetic
5892,Alfred E. Smith Playground,N/A,Volleyball,1,1,Synthetic
5893,Hell's Kitchen Park,N/A,Volleyball,1,0,Asphalt
5894,Corona Golf Playground,N/A,Volleyball,1,1,Asphalt
5895,Queensbridge Park,N/A,Volleyball,1,1,Synthetic
5896,Queensbridge Park,N/A,Volleyball,2,1,Synthetic
5897,Seward Park,N/A,Volleyball,2,1,Asphalt
5898,Bushwick Playground,N/A,Volleyball,1,0,Synthetic
5899,Riverside Park,N/A,Volleyball,1,1,Asphalt
5900,Little Claremont Playground,N/A,Volleyball,1,0,Asphalt
5901,Lillian D Wald Playground,N/A,Volleyball,1,1,Asphalt
5902,Sara D. Roosevelt Park,N/A,Volleyball,3,1,Synthetic
5903,Corona Golf Playground,N/A,Volleyball,2,1,Asphalt
5904,Barretto Point Park,N/A,Volleyball,1,1,Sand
5905,Lower East Side Playground,N/A,Volleyball,1,0,Asphalt
5906,Robert E. Venable Park,N/A,Volleyball,1,0,Asphalt
5907,Sara D. Roosevelt Park,N/A,Volleyball,1,1,Synthetic
5908,East Elmhurst Playground,N/A,Volleyball,1,1,Asphalt
5909,Sunset Park,N/A,Volleyball,1,0,Asphalt
5910,I-Am-Park,N/A,Basketball,1,1,Asphalt
5911,Penn South Playground,N/A,Volleyball,1,0,Asphalt
5912,Seward Park,N/A,Volleyball,1,1,Asphalt
5913,Gorman Playground,N/A,Volleyball,1,1,Asphalt
5914,McGuire Fields,N/A,Volleyball,1,0,Sand
5915,Maria Hernandez Park,N/A,Volleyball,1,0,Asphalt
5916,South Rochdale Playground,N/A,Volleyball,1,1,Asphalt
5917,Little Claremont Playground,N/A,Track,1,0,Asphalt
5918,Bathgate Playground,N/A,Track,1,0,Asphalt
5919,Wingate Park,N/A,Track,1,0,Rubber
5920,Lawrence Virgilio Playground,N/A,Track,1,0,Asphalt
5921,Tiger Playground,N/A,Track,1,0,Asphalt
5922,Kelly Park Playground,N/A,Tennis,5,1,Asphalt
5923,St. James Park,N/A,Tennis,3,1,Asphalt
5924,Frederick Johnson Playground,N/A,Tennis,5,1,Asphalt
5925,Moore Playground,N/A,Tennis,1,0,Asphalt
5926,Spirit Playground,N/A,Tennis,2,1,Asphalt
5927,Playground One Twenty Five CXXV,N/A,Tennis,1,0,Asphalt
5928,Playground One Twenty Five CXXV,N/A,Tennis,3,0,Asphalt
5929,Playground One Twenty Five CXXV,N/A,Tennis,2,0,Asphalt
5930,Queensboro Oval,N/A,Tennis,6,1,Clay
5931,Fort Hamilton Athletic Field,N/A,Tennis,3,1,Asphalt
5932,Skyline Playground,N/A,Tennis,1,1,Asphalt
5933,Walker Park,N/A,Tennis,3,0,Asphalt
5934,Flushing Fields,N/A,Tennis,8,1,Asphalt
5935,Holy Cow Playground,N/A,Tennis,3,1,Asphalt
5936,Cooper Park,N/A,Tennis,1,1,Asphalt
5937,Bensonhurst Park,N/A,Tennis,5,1,Asphalt
5938,Bensonhurst Park,N/A,Tennis,8,1,Asphalt
5939,South Oxford Park,N/A,Tennis,2,1,Asphalt
5940,Pomonok Playground,N/A,Tennis,1,1,Asphalt
5941,Broad Channel Park,N/A,Tennis,2,1,Asphalt
5942,McDonald Playground,N/A,Tennis,7,1,Asphalt
5943,McDonald Playground,N/A,Tennis,5,1,Asphalt
5944,McDonald Playground,N/A,Tennis,3,1,Asphalt
5945,McDonald Playground,N/A,Tennis,1,1,Asphalt
5946,Playground Twenty One,N/A,Tennis,2,1,Asphalt
5947,Robert E. Venable Park,N/A,Tennis,1,1,Asphalt
5948,St. Albans Park,N/A,Tennis,2,1,Asphalt
5949,Bensonhurst Park,N/A,Tennis,6,1,Asphalt
5950,Bensonhurst Park,N/A,Tennis,3,1,Asphalt
5951,Bensonhurst Park,N/A,Tennis,2,1,Asphalt
5952,Bensonhurst Park,N/A,Tennis,1,1,Asphalt
5953,Holy Cow Playground,N/A,Tennis,4,1,Asphalt
5954,Holy Cow Playground,N/A,Tennis,2,1,Asphalt
5955,Marcy Playground,N/A,Tennis,1,1,Asphalt
5956,Cardozo Playground,N/A,Tennis,2,1,Asphalt
5957,Sperandeo Brothers Playground,N/A,Tennis,1,1,Asphalt
5958,Sperandeo Brothers Playground,N/A,Tennis,3,1,Asphalt
5959,St. Andrew's Playground,N/A,Volleyball,1,0,Asphalt
5960,John Jay Park,N/A,Tennis,1,1,Asphalt
5961,Midland Field,N/A,Tennis,1,1,Asphalt
5962,Walker Park,N/A,Tennis,5,0,Asphalt
5963,Walker Park,N/A,Tennis,2,0,Asphalt
5964,Astoria Heights Playground,N/A,Tennis,3,1,Asphalt
5965,Springfield Park North,N/A,Tennis,2,1,Asphalt
5966,Flushing Fields,N/A,Tennis,1,1,Asphalt
5967,Dutch Kills Playground,N/A,Tennis,3,1,Asphalt
5968,Dutch Kills Playground,N/A,Tennis,1,1,Asphalt
5969,Dutch Kills Playground,N/A,Tennis,4,1,Asphalt
5970,Mill Pond Park,N/A,Tennis,13,0,Concrete
5971,Mill Pond Park,N/A,Tennis,12,0,Concrete
5972,Mill Pond Park,N/A,Tennis,10,0,Concrete
5973,Mill Pond Park,N/A,Tennis,9,0,Concrete
5974,Mill Pond Park,N/A,Tennis,7,0,Concrete
5975,Mill Pond Park,N/A,Tennis,6,0,Concrete
5976,Mill Pond Park,N/A,Tennis,4,0,Concrete
5977,Mill Pond Park,N/A,Tennis,3,0,Concrete
5978,Mill Pond Park,N/A,Tennis,1,0,Concrete
5979,Queensboro Oval,N/A,Tennis,3,1,Clay
5980,Queensboro Oval,N/A,Tennis,4,1,Clay
5981,Queensboro Oval,N/A,Tennis,5,1,Clay
5982,Queensboro Oval,N/A,Tennis,2,1,Clay
5983,Moore Playground,N/A,Tennis,2,0,Asphalt
5984,Castlewood Playground,N/A,Tennis,1,1,Asphalt
5985,Castlewood Playground,N/A,Tennis,2,1,Asphalt
5986,Oakland Gardens,N/A,Tennis,2,1,Asphalt
5987,Police Officer Edward Byrne Park,N/A,Tennis,3,1,Asphalt
5988,Police Officer Edward Byrne Park,N/A,Tennis,4,1,Asphalt
5989,Oxport Playground,N/A,Tennis,1,1,Asphalt
5990,De Hostos Playground,N/A,Tennis,3,1,Asphalt
5991,De Hostos Playground,N/A,Tennis,1,1,Asphalt
5992,Haffen Park,N/A,Tennis,6,1,Asphalt
5993,Haffen Park,N/A,Tennis,1,1,Asphalt
5994,Haffen Park,N/A,Tennis,4,1,Asphalt
5995,Stars & Stripes Playground,N/A,Tennis,2,1,Asphalt
5996,Williamsbridge Oval,N/A,Tennis,4,1,Asphalt
5997,Williamsbridge Oval,N/A,Tennis,1,1,Asphalt
5998,Williamsbridge Oval,N/A,Tennis,8,1,Asphalt
5999,Williamsbridge Oval,N/A,Tennis,6,1,Asphalt
6000,St. James Park,N/A,Tennis,4,1,Asphalt
6001,Frederick Johnson Playground,N/A,Tennis,6,1,Asphalt
6002,Frederick Johnson Playground,N/A,Tennis,7,1,Asphalt
6003,Frederick Johnson Playground,N/A,Tennis,4,1,Mondo
6004,Peter's Field,N/A,Tennis,3,1,Asphalt
6005,Washington Market Park,N/A,Tennis,1,1,Asphalt
6006,Roy Wilkins Recreation Center,Roy Wilkins Rec Center Zone 1A,Tennis,1,1,Asphalt
6007,Roy Wilkins Recreation Center,Roy Wilkins Rec Center Zone 1A,Tennis,2,1,Asphalt
6008,Frederick Johnson Playground,N/A,Tennis,3,1,Mondo
6009,Frederick Johnson Playground,N/A,Tennis,8,1,Asphalt
6010,Leif Ericson Park,N/A,Football,1,1,Synthetic
6011,Beach 17 Playground,N/A,Handball,3,0,Asphalt
6012,Beach 17 Playground,N/A,Handball,1,0,Asphalt
6013,Beach 17 Playground,N/A,Handball,4,0,Asphalt
6014,Beach 17 Playground,N/A,Handball,2,0,Asphalt
6015,Frederick Johnson Playground,N/A,Tennis,1,1,Mondo
6016,Frederick Johnson Playground,N/A,Tennis,2,1,Mondo
6017,Peter's Field,N/A,Tennis,1,1,Asphalt
6018,Williamsbridge Oval,N/A,Tennis,7,1,Asphalt
6019,Williamsbridge Oval,N/A,Tennis,2,1,Asphalt
6020,Williamsbridge Oval,N/A,Tennis,5,1,Asphalt
6021,Williamsbridge Oval,N/A,Tennis,3,1,Asphalt
6022,St. James Park,N/A,Tennis,1,1,Asphalt
6023,St. James Park,N/A,Tennis,2,1,Asphalt
6024,Haffen Park,N/A,Tennis,3,1,Asphalt
6025,Haffen Park,N/A,Tennis,5,1,Asphalt
6026,Stars & Stripes Playground,N/A,Tennis,1,1,Asphalt
6027,De Hostos Playground,N/A,Tennis,2,1,Asphalt
6028,Cardozo Playground,N/A,Tennis,1,1,Asphalt
6029,Cooper Park,N/A,Tennis,2,1,Asphalt
6030,Haffen Park,N/A,Tennis,2,1,Asphalt
6031,Decatur Playground,N/A,Tennis,1,1,Asphalt
6032,Fort Hamilton Athletic Field,N/A,Tennis,2,1,Asphalt
6033,Andries Playground,N/A,Tennis,1,1,Asphalt
6034,Andries Playground,N/A,Tennis,4,1,Asphalt
6035,Friends Field,N/A,Tennis,1,1,Asphalt
6036,Friends Field,N/A,Tennis,2,1,Asphalt
6037,McDonald Playground,N/A,Tennis,4,1,Asphalt
6038,McDonald Playground,N/A,Tennis,2,1,Asphalt
6039,McDonald Playground,N/A,Tennis,6,1,Asphalt
6040,Kelly Park Playground,N/A,Tennis,1,1,Asphalt
6041,Kelly Park Playground,N/A,Tennis,4,1,Asphalt
6042,Kelly Park Playground,N/A,Tennis,2,1,Asphalt
6043,Spirit Playground,N/A,Tennis,1,1,Asphalt
6044,Police Officer Edward Byrne Park,N/A,Tennis,2,1,Asphalt
6045,Police Officer Edward Byrne Park,N/A,Tennis,1,1,Asphalt
6046,Playground Twenty One,N/A,Tennis,1,1,Asphalt
6047,Seven Gables Playground,N/A,Tennis,2,1,Asphalt
6048,Louis Pasteur Park,N/A,Tennis,1,1,Asphalt
6049,Oakland Gardens,N/A,Tennis,1,1,Asphalt
6050,St. Albans Park,N/A,Tennis,1,1,Asphalt
6051,Louis Pasteur Park,N/A,Tennis,2,1,Asphalt
6052,Castlewood Playground,N/A,Tennis,3,1,Asphalt
6053,Queensboro Oval,N/A,Tennis,1,1,Clay
6054,Broad Channel Park,N/A,Tennis,1,1,Asphalt
6055,Mill Pond Park,N/A,Tennis,11,0,Concrete
6056,Mill Pond Park,N/A,Tennis,8,0,Concrete
6057,Mill Pond Park,N/A,Tennis,5,0,Concrete
6058,Mill Pond Park,N/A,Tennis,2,0,Concrete
6059,Queensboro Oval,N/A,Tennis,7,1,Clay
6060,Queensboro Oval,N/A,Tennis,8,1,Clay
6061,Equity Playground,N/A,Tennis,1,1,Asphalt
6062,Flushing Fields,N/A,Tennis,6,1,Asphalt
6063,Flushing Fields,N/A,Tennis,5,1,Asphalt
6064,Flushing Fields,N/A,Tennis,3,1,Asphalt
6065,Flushing Fields,N/A,Tennis,2,1,Asphalt
6066,Dutch Kills Playground,N/A,Tennis,2,1,Asphalt
6067,Walker Park,N/A,Tennis,6,0,Asphalt
6068,Walker Park,N/A,Tennis,4,0,Asphalt
6069,Walker Park,N/A,Tennis,1,0,Asphalt
6070,Astoria Heights Playground,N/A,Tennis,2,1,Asphalt
6071,Midland Field,N/A,Tennis,2,1,Asphalt
6072,Skyline Playground,N/A,Tennis,2,1,Asphalt
6073,Kelly Park Playground,N/A,Tennis,3,1,Asphalt
6074,Kelly Park Playground,N/A,Tennis,6,1,Asphalt
6075,Kelly Park Playground,N/A,Tennis,7,1,Asphalt
6076,Andries Playground,N/A,Tennis,2,1,Asphalt
6077,Andries Playground,N/A,Tennis,3,1,Asphalt
6078,Fort Hamilton Athletic Field,N/A,Tennis,1,1,Asphalt
6079,Clintonville Playground,N/A,Tennis,3,1,Asphalt
6080,Clintonville Playground,N/A,Tennis,2,1,Asphalt
6081,Springfield Park North,N/A,Tennis,1,1,Asphalt
6082,Sperandeo Brothers Playground,N/A,Tennis,2,1,Asphalt
6083,Seven Gables Playground,N/A,Tennis,1,1,Asphalt
6084,Tilden Playground,N/A,Tennis,1,1,Asphalt
6085,Pomonok Playground,N/A,Tennis,3,1,Asphalt
6086,Peter's Field,N/A,Tennis,2,1,Asphalt
6087,Clintonville Playground,N/A,Tennis,1,1,Asphalt
6088,Flushing Fields,N/A,Tennis,7,1,Asphalt
6089,South Oxford Park,N/A,Tennis,1,1,Asphalt
6090,Pomonok Playground,N/A,Tennis,2,1,Asphalt
6091,Holy Cow Playground,N/A,Tennis,1,1,Asphalt
6092,Davis Playground,N/A,Tennis,1,1,Asphalt
6093,Cardozo Playground,N/A,Tennis,3,1,Asphalt
6094,Bensonhurst Park,N/A,Tennis,7,1,Asphalt
6095,Bensonhurst Park,N/A,Tennis,4,1,Asphalt
6096,Williamsbridge Oval,N/A,Soccer,1,1,Synthetic
6097,Southern Fields,N/A,Soccer,1,0,Synthetic
6098,Jacob H. Schiff Playground,N/A,Soccer,1,1,Synthetic
6099,Ampere Playground,N/A,Soccer,1,0,Asphalt
6100,James J Walker Park,N/A,Soccer,1,1,Synthetic
6101,Frederick Douglass Playground,N/A,Soccer,1,1,Synthetic
6102,Chelsea Park,N/A,Soccer,1,1,Synthetic
6103,Asphalt Green,N/A,Soccer,1,1,Synthetic
6104,Happy Warrior Playground,N/A,Multi Purpose Play Area,1,0,Asphalt
6105,Fish Playground,N/A,Multi Purpose Play Area,1,0,Asphalt
6106,Sara D. Roosevelt Park,N/A,Soccer,2,1,Synthetic
6107,Fort Hamilton Athletic Field,N/A,Football,1,0,Synthetic
6108,Hoffman Park,N/A,Soccer,1,0,Asphalt
6109,Howard Von Dohlen Playground,N/A,Soccer,1,0,Asphalt
6110,Murray Playground,N/A,Soccer,1,0,Synthetic
6111,Grover Cleveland Playground,N/A,Soccer,2,0,Synthetic
6112,Bushwick Inlet Park,N/A,Soccer,1,0,Synthetic
6113,Watson Gleason Playground,N/A,Soccer,1,1,Synthetic
6114,Bushwick Playground,N/A,Soccer,1,0,Synthetic
6115,Thomas Jefferson Park,N/A,Soccer,1,1,Synthetic
6116,East River Playground,N/A,Soccer,1,0,Asphalt
6117,St. Catherine's Park,N/A,Soccer,1,1,Asphalt
6118,De Witt Clinton Park,N/A,Soccer,1,1,Synthetic
6119,Rufus King Park,N/A,Soccer,1,0,Synthetic
6120,Pulaski Park,N/A,Soccer,2,1,Asphalt
6121,Haffen Park,N/A,Soccer,1,1,Synthetic
6122,Tudor Park,N/A,Soccer,1,0,Synthetic
6123,Joseph Austin Playground,N/A,Soccer,1,0,Synthetic
6124,Sara D. Roosevelt Park,N/A,Soccer,1,1,Synthetic
6125,Sperandeo Brothers Playground,N/A,Soccer,1,0,Synthetic
6126,Harris Park,N/A,Soccer,1,0,Synthetic
6127,Montbellier Park,N/A,Soccer,1,0,Synthetic
6128,College Point Fields,N/A,Soccer,1,0,Synthetic
6129,St. Michael's Playground,N/A,Soccer,1,0,Synthetic
6130,John Hancock Playground,N/A,Multi Purpose Play Area,1,0,Asphalt
6131,Betsy Head Park,N/A,Football,2,0,Natural
6132,Grover Cleveland Playground,N/A,Soccer,1,0,Synthetic
6133,Marx Brothers Playground,N/A,Soccer,1,1,Synthetic
6134,Kennedy Playground,N/A,Soccer,1,0,Synthetic
6135,McGuire Fields,N/A,Soccer,1,0,Synthetic
6136,Brownsville Playground,N/A,Football,1,0,Synthetic
6137,Quarry Ballfields,N/A,Soccer,1,0,Natural
6138,Pulaski Park,N/A,Soccer,1,1,Asphalt
6139,Murphy Brothers Playground,N/A,Soccer,1,0,Natural
6140,Peter's Field,N/A,Soccer,1,1,Asphalt
