name,type,Borough,EditDate,latitude,longitude,Status,ClosureType
Juniper Playground-Tennis-05,af,Q,2020-04-06 18:27:00,40.7203937138279,-73.87655508929527,COVID-19 Closure,Fully Locked
Juniper Playground-Tennis-02,af,Q,2020-04-06 18:27:00,40.72033181559322,-73.8770821254723,COVID-19 Closure,Fully Locked
Juniper Playground-Tennis-03,af,Q,2020-04-06 18:27:00,40.72035236668554,-73.87690579674813,COVID-19 Closure,Fully Locked
Springfield Playground-Tennis-01,af,Q,2020-04-06 18:27:00,40.65986348274276,-73.76251525209561,COVID-19 Closure,Fully Locked
Baisley Pond Park-Tennis-03,af,Q,2020-04-06 18:27:00,40.68086243504992,-73.78719375821528,COVID-19 Closure,Fully Locked
Baisley Pond Park-Tennis-01,af,Q,2020-04-06 18:27:00,40.68063381464733,-73.78702893591296,COVID-19 Closure,Fully Locked
Rockaway Community Playground-Tennis-02,af,Q,2020-04-06 18:27:00,40.5984619441539,-73.78317274667955,COVID-19 Closure,Blocked with Barricade
Rockaway Community Playground-Tennis-01,af,Q,2020-04-06 18:27:00,40.59847054904032,-73.78301072462006,COVID-19 Closure,Blocked with Barricade
Silver Lake Park-Tennis-02,af,R,2020-04-07 16:30:00,40.62789287688801,-74.09928068283249,COVID-19 Closure,Fully Locked
Greenbelt Recreation Center-Tennis-02,af,R,2020-04-04 14:13:00,40.59209173235683,-74.14011258499353,COVID-19 Closure,Fully Locked
Tennis-01,af,B,2020-04-07 12:10:00,40.63197030853348,-74.01386555436933,COVID-19 Closure,Fully Locked
Tennis-02,af,B,2020-04-07 12:10:00,40.63205380038964,-74.01400205463955,COVID-19 Closure,Fully Locked
Juniper Playground-Tennis-08,af,Q,2020-04-06 18:27:00,40.72045432897045,-73.87603225955098,COVID-19 Closure,Fully Locked
Springfield Playground-Tennis-02,af,Q,2020-04-06 18:27:00,40.659845091540376,-73.76232120258364,COVID-19 Closure,Blocked with Barricade
Roy Wilkins Park-Tennis-03,af,Q,2020-04-06 18:27:00,40.68578666553936,-73.76963306021636,COVID-19 Closure,Fully Locked
Tennis-03,af,B,2020-04-07 12:10:00,40.63212337214283,-74.0141157990242,COVID-19 Closure,Fully Locked
Soccer-01,af,M,2020-04-09 10:55:00,40.7152669444857,-74.00016639333026,Active,
Greenbelt Recreation Center-Soccer-01,af,R,2020-04-09 10:51:00,40.59277226679677,-74.13847554359107,Active,
Soccer-01,af,M,2020-04-10 14:59:00,40.80601594446666,-73.93384264990094,COVID-19 Closure,Fully Locked
Creadmoor Soccer Fields-Soccer-02,af,Q,2020-04-10 14:59:00,40.747618905826506,-73.72450369516682,Active,
Soccer-01,af,X,2020-04-15 14:07:00,40.8280111168472,-73.92916844462412,Active,
Lion's Gate-Soccer-03,af,M,2020-04-09 10:55:00,40.718409149351785,-73.99328278628055,Active,
Angelo Campanero Plgd-Soccer-01,af,X,2020-04-21 12:02:00,40.86827923891215,-73.84293725524766,COVID-19 Closure,Temporary Fencing
Creadmoor Soccer Fields-Soccer-01,af,Q,2020-04-10 14:59:00,40.74646420411484,-73.72412714387367,Active,
Morningside Park-Hockey-01,af,M,2020-04-06 14:56:00,40.809741682278116,-73.95578494217298,COVID-19 Closure,Fully Locked
Hockey-01,af,Q,2020-04-01 08:56:00,40.579676619599475,-73.82975777732717,Active,
Underhill Playground-Hockey-01,af,Q,2020-03-27 15:33:00,40.744369803685686,-73.78738014174809,Active,
