name,type,borough,editdate,latitude,longitude,status,closuretype
Basketball-01,af,Q,2020-04-09 16:35:00,40.6934090803644,-73.78012894436499,COVID-19 Closure,Temporary Fencing
Basketball-01,af,Q,2020-04-07 12:05:00,40.685790908899065,-73.75642363961451,COVID-19 Closure,Fully Locked
Nautilus Playground-Basketball-02,af,Q,2020-04-07 12:17:00,40.68479893605243,-73.77023844064736,COVID-19 Closure,Blocked with Barricade
Nautilus Playground-Basketball-01,af,Q,2020-04-07 12:17:00,40.684903897976106,-73.77013735479919,COVID-19 Closure,Blocked with Barricade
Basketball-05,af,Q,2020-04-09 16:37:00,40.675063828114155,-73.77317210700552,COVID-19 Closure,N/A
Basketball-03,af,Q,2020-04-09 16:37:00,40.67513874198747,-73.77359692215833,COVID-19 Closure,N/A
Basketball-01,af,Q,2020-04-07 17:58:00,40.748386839474904,-73.77674392988935,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 14:14:00,40.74723148832979,-73.74499777408731,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 15:42:00,40.77177603992415,-73.77988051605226,COVID-19 Closure,Partially Locked
Basketball-02,af,Q,2020-04-07 14:14:00,40.74717833620291,-73.74518491878463,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 17:45:00,40.76045436214947,-73.7838826881388,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 17:56:00,40.74639736368562,-73.7585254110832,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 15:26:00,40.756167650329644,-73.7275831294911,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 15:42:00,40.756954440565856,-73.77128442257914,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-06 19:09:00,40.73858674044932,-73.75679828185025,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-06 18:22:00,40.753744597576244,-73.759774924797,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-06 18:21:00,40.75359199605559,-73.75970755683413,COVID-19 Closure,Fully Locked
Basketball-03,af,Q,2020-04-06 18:21:00,40.75342428323994,-73.75958298439693,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 15:24:00,40.77095594418859,-73.73802531758268,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 15:24:00,40.77096074717996,-73.7382625750218,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-05 16:41:00,40.68298429554184,-73.80798878540394,COVID-19 Closure,Temporary Fencing
Basketball-01,af,Q,2020-04-07 12:15:00,40.681958909128106,-73.8392820089298,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-05 16:14:00,40.670575626363366,-73.83955669504458,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 17:56:00,40.667420226216905,-73.80763834800499,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 17:55:00,40.67051396056347,-73.84626770092312,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 11:54:00,40.66528793925761,-73.82090367390326,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 11:54:00,40.66540492161909,-73.82084298424125,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 17:54:00,40.66508021712411,-73.85032736523998,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-05 16:09:00,40.67719929214674,-73.8356560005477,COVID-19 Closure,Blocked with Barricade
Basketball-03,af,Q,2020-04-07 12:24:00,40.65795181629232,-73.84373351475806,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 12:24:00,40.657833067391906,-73.84365736484234,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-05 16:41:00,40.68282330419356,-73.8080316406894,COVID-19 Closure,Temporary Fencing
Basketball-02,af,Q,2020-04-07 13:27:00,40.7119200420287,-73.82122601516633,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 13:26:00,40.730389249875735,-73.79333389364919,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 13:27:00,40.712074466173206,-73.8212306080987,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 13:18:00,40.730398977524466,-73.79309698792265,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 13:25:00,40.715836756187784,-73.80153513558552,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 13:17:00,40.71586811755903,-73.8013301260133,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 13:17:00,40.73007832243221,-73.81610635384885,COVID-19 Closure,Fully Locked
Basketball-03,af,Q,2020-04-07 13:25:00,40.7100384065855,-73.81160800102526,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 13:25:00,40.710053383631646,-73.81140720303755,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 13:24:00,40.73011382970649,-73.81590930687815,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 13:23:00,40.73514730415257,-73.77752432158556,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 13:16:00,40.73523768662191,-73.77722136333452,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 13:22:00,40.72639809655258,-73.80791683979538,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 13:15:00,40.74195625324358,-73.7778856483972,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 13:12:00,40.7265398794184,-73.80822114748426,COVID-19 Closure,Fully Locked
Baseball-01,af,X,2020-04-07 12:50:00,40.844434247898675,-73.91949011016983,COVID-19 Closure,Fully Locked
Softball-01,af,Q,2020-03-27 15:33:00,40.68643058112227,-73.75628921086394,Active,N/A
Softball-01,af,X,2020-04-21 13:52:00,40.86341471274539,-73.83665902753431,COVID-19 Closure,Fully Locked
Softball-02,af,X,2020-04-08 09:41:00,40.823297131295426,-73.8516542420803,COVID-19 Closure,Fully Locked
Baseball-Youth-01,af,R,2020-04-09 12:42:00,40.56148306391079,-74.11092575519297,COVID-19 Closure,Fully Locked
Softball-01,af,R,2020-04-07 16:39:00,40.638688004984154,-74.11879692009694,Active,N/A
Softball-01,af,X,2020-04-13 15:30:00,40.81575464701847,-73.92220399720037,COVID-19 Closure,Fully Locked
Softball-03,af,R,2020-04-07 16:26:00,40.6425591695425,-74.10529354725138,COVID-19 Closure,Fully Locked
Softball-01,af,R,2020-04-07 15:09:00,40.52290186764494,-74.18623231105448,COVID-19 Closure,Fully Locked
Softball-01,af,R,2020-03-27 15:33:00,40.60255733038454,-74.08991703856465,Active,N/A
Basketball-01,af,Q,2020-04-07 13:25:00,40.71006912389323,-73.8112065826738,COVID-19 Closure,Fully Locked
Softball-01,af,Q,2020-03-27 15:33:00,40.73112538930743,-73.80603174402081,Active,N/A
Jimmy Sandorf Field-Baseball-04,af,Q,2020-04-01 08:57:00,40.77796188104779,-73.83692390422497,Active,N/A
Softball-01,af,Q,2020-03-27 15:33:00,40.74762975016404,-73.74417822990256,Active,N/A
Softball-01,af,B,2020-04-06 14:02:00,40.673392389019476,-73.98541775847812,COVID-19 Closure,Fully Locked
Softball-01,af,X,2020-04-08 11:42:00,40.814110393447386,-73.90512044865373,COVID-19 Closure,N/A
Softball-01,af,B,2020-04-06 17:15:00,40.67431114551328,-73.91253363443354,COVID-19 Closure,Blocked with Barricade
Softball-01,af,Q,2020-03-27 15:33:00,40.77829613305313,-73.79877677780145,Active,N/A
Softball-01,af,B,2020-04-07 15:35:00,40.60960578046814,-73.96965699181224,COVID-19 Closure,Fully Locked
Softball-02,af,X,2020-04-06 17:46:00,40.84155905322323,-73.83868114467401,COVID-19 Closure,Fully Locked
Softball-01,af,X,2020-04-08 13:34:00,40.82514138493186,-73.89453515910769,COVID-19 Closure,Fully Locked
Softball-01,af,M,2020-04-06 15:39:00,40.729774220851155,-74.00648321439837,Active,N/A
Softball-01,af,Q,2020-03-27 15:33:00,40.762082533799855,-73.7354301792341,Active,N/A
Softball-01,af,X,2020-04-17 11:18:00,40.86305827603291,-73.91045520184319,COVID-19 Closure,Fully Locked
Softball-02,af,X,2020-04-14 10:36:00,40.81936552069929,-73.89694738907393,Active,N/A
Baseball-01,af,Q,2020-03-27 15:33:00,40.595677335090706,-73.82317488381766,Active,N/A
Hallets Cove Playground (area A)-Softball-01,af,Q,2020-03-27 15:33:00,40.772209624131435,-73.93410401412044,Active,N/A
Softball-01,af,M,2020-04-01 08:57:00,40.727368749675215,-73.9820273658991,Active,N/A
Baseball-02,af,B,2020-04-07 11:57:00,40.65252743559825,-73.89252218866297,COVID-19 Closure,Fully Locked
Baseball-01,af,Q,2020-04-01 08:57:00,40.777641803087604,-73.93489495346726,Active,N/A
Baseball-01,af,Q,2020-03-27 15:33:00,40.755764101405546,-73.94886244721998,Active,N/A
Softball-01,af,Q,2020-03-27 15:33:00,40.60783579870772,-73.76415582990411,Active,N/A
Softball-01,af,Q,2020-03-27 15:33:00,40.73276526634585,-73.87234222871679,Active,N/A
Softball-01,af,Q,2020-03-27 15:33:00,40.76276919394357,-73.93517839671095,Active,N/A
Softball-01,af,Q,2020-03-27 15:33:00,40.760222808822604,-73.78377995165756,Active,N/A
Softball-01,af,X,2020-04-01 08:57:00,40.8844324133752,-73.84486886833326,Active,N/A
Softball-01,af,B,2020-04-06 16:05:00,40.677239464441406,-73.8846192311229,COVID-19 Closure,Fully Locked
Softball-01,af,M,2020-04-06 14:42:00,40.78945919832535,-73.96873668255125,Active,N/A
Softball-01,af,Q,2020-04-01 08:57:00,40.79218834953618,-73.80869467834788,Active,N/A
Softball-04,af,X,2020-04-07 15:57:00,40.876721322005494,-73.89086614293001,COVID-19 Closure,Fully Locked
Baseball-02,af,X,2020-04-15 10:59:00,40.847218080032256,-73.88544871253917,COVID-19 Closure,Fully Locked
Tudor-Baseball-01,af,Q,2020-04-01 08:57:00,40.67393681047983,-73.85586150284797,Active,N/A
Indian Field-Softball-01,af,Q,2020-03-27 15:33:00,40.67192754401199,-73.85022813963987,Active,N/A
Softball-01,af,Q,2020-04-01 08:57:00,40.698106838398736,-73.74023911967622,Active,N/A
Beach 17 Playground-Baseball-01,af,Q,2020-04-01 08:57:00,40.59451527683141,-73.75061761991441,Active,N/A
Softball-01,af,Q,2020-03-27 15:33:00,40.73598733680323,-73.80540063456179,Active,N/A
Softball-01,af,Q,2020-03-27 15:33:00,40.75671628687326,-73.72787637298669,Active,N/A
Softball-02,af,R,2020-04-07 16:26:00,40.643209211848976,-74.1054734977043,COVID-19 Closure,Fully Locked
Softball-01,af,M,2020-04-07 12:34:00,40.78518243939279,-73.95073918238134,COVID-19 Closure,Fully Locked
Baseball-01,af,X,2020-04-14 10:35:00,40.81854288680001,-73.89764512616988,Active,N/A
Buddy Keaton-Softball-01,af,B,2020-03-27 15:33:00,40.67490153853375,-73.93375283237107,Active,N/A
Baseball-01,af,B,2020-03-27 15:33:00,40.70639922663052,-73.96768108892523,Active,N/A
Field of Dreams-Baseball-01,af,X,2020-04-08 09:43:00,40.81731930793736,-73.85495328148511,COVID-19 Closure,Fully Locked
Softball-01,af,B,2020-04-07 12:20:00,40.6253023328667,-74.01798544787547,COVID-19 Closure,Taped Off
Softball-01,af,M,2020-04-06 14:35:00,40.795110615421216,-73.96865537968714,COVID-19 Closure,Fully Locked
Softball-01,af,Q,2020-04-01 08:57:00,40.756752740380186,-73.93341044993902,Active,N/A
Basketball-05,af,Q,2020-04-07 13:31:00,40.74175333463379,-73.77724628988003,COVID-19 Closure,Fully Locked
Basketball-04,af,Q,2020-04-07 13:37:00,40.74180412316431,-73.77740592595873,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 13:21:00,40.741937739286975,-73.777707341256,COVID-19 Closure,Fully Locked
Basketball-03,af,Q,2020-04-07 13:37:00,40.74188728398726,-73.77754806959955,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 13:11:00,40.71848994721407,-73.8204538985219,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 17:52:00,40.731492512789075,-73.80600380318806,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 17:44:00,40.78222218387729,-73.77760607671631,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-04 23:05:00,40.75838411271104,-73.83096099077062,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-05 14:44:00,40.76571571907422,-73.79453955779361,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-05 14:44:00,40.765587803116865,-73.79455949428994,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 17:51:00,40.778155546635105,-73.79841341813271,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 17:46:00,40.77403232040752,-73.81839069860794,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-05 14:40:00,40.783094661961144,-73.80790179823876,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-05 14:51:00,40.78548186892419,-73.84648840164914,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-06 18:54:00,40.736209830099895,-73.85509132683457,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 15:52:00,40.73580038555853,-73.85675642211456,COVID-19 Closure,Temporary Fencing
Basketball-01,af,Q,2020-04-07 15:52:00,40.7357395558612,-73.85696104976337,COVID-19 Closure,Temporary Fencing
Basketball-01,af,Q,2020-04-06 19:14:00,40.72300651713285,-73.83740027113788,COVID-19 Closure,Fully Locked
Basketball-03,af,Q,2020-04-07 15:52:00,40.73586145490647,-73.85655087845744,COVID-19 Closure,Temporary Fencing
Basketball-01,af,Q,2020-04-06 19:07:00,40.715242155127065,-73.83654889420455,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-06 19:07:00,40.715101071366036,-73.83646455222981,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-06 18:54:00,40.736233897142405,-73.85489182593813,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-04 15:20:00,40.723625523557686,-73.85192198260322,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 11:38:00,40.729769117251095,-73.87952383070946,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 11:38:00,40.743983074217645,-73.88691538074332,COVID-19 Closure,Fully Locked
Basketball-03,af,Q,2020-04-07 11:38:00,40.72952686730913,-73.87935031255404,COVID-19 Closure,Fully Locked
Basketball-03,af,Q,2020-04-07 11:38:00,40.744026676847035,-73.886530707639,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 11:38:00,40.744004956828654,-73.88672249426601,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 11:38:00,40.729644408099716,-73.8790497059246,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 11:38:00,40.74193105768232,-73.88195480041828,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 11:38:00,40.74191087075099,-73.88212670913336,COVID-19 Closure,Fully Locked
Basketball-03,af,Q,2020-04-07 11:07:00,40.762301731322644,-73.88413109436189,COVID-19 Closure,Temporary Fencing
Basketball-04,af,Q,2020-04-07 11:07:00,40.762279062485405,-73.88434845018287,COVID-19 Closure,Temporary Fencing
Basketball-01,af,Q,2020-04-10 10:43:00,40.76531499910791,-73.87096355769157,COVID-19 Closure,N/A
Basketball-02,af,Q,2020-04-10 10:43:00,40.76520228867087,-73.87020007550123,COVID-19 Closure,N/A
Basketball-01,af,Q,2020-04-08 16:18:00,40.76309882989895,-73.89208900881475,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 11:07:00,40.7624680829022,-73.88413717187169,COVID-19 Closure,Temporary Fencing
Basketball-01,af,Q,2020-04-07 11:07:00,40.762573497736255,-73.88415534299516,COVID-19 Closure,Temporary Fencing
Basketball-03,af,Q,2020-04-10 10:43:00,40.764974675972425,-73.870108511555,COVID-19 Closure,N/A
Basketball-04,af,Q,2020-04-10 10:43:00,40.764958565794956,-73.87025879147308,COVID-19 Closure,N/A
Basketball-05,af,Q,2020-04-10 10:43:00,40.76494302995637,-73.87040860260932,COVID-19 Closure,N/A
Basketball-01,af,Q,2020-04-07 10:57:00,40.75702325825008,-73.87849738806608,COVID-19 Closure,Temporary Fencing
Basketball-01,af,Q,2020-04-07 10:19:00,40.73901813474768,-73.90313734114292,COVID-19 Closure,Blocked with Barricade
Basketball-01,af,Q,2020-04-08 15:35:00,40.73825705894394,-73.90204822839485,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-05 09:11:00,40.776681763598155,-73.90320679775479,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 09:52:00,40.771199393232116,-73.91735466188547,COVID-19 Closure,Temporary Fencing
Basketball-02,af,Q,2020-04-07 09:24:00,40.760908204010185,-73.91824543782447,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 09:24:00,40.761017776035594,-73.91815720482087,COVID-19 Closure,Fully Locked
Basketball-03,af,Q,2020-04-05 09:14:00,40.77769728383746,-73.90247187064452,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 09:24:00,40.75995463285903,-73.91189317024316,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-05 09:14:00,40.777618446925786,-73.90228046525613,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 09:36:00,40.75852582341297,-73.90035717506007,COVID-19 Closure,Temporary Fencing
Basketball-02,af,Q,2020-04-07 09:36:00,40.758493793077726,-73.90059349094734,COVID-19 Closure,Temporary Fencing
Basketball-01,af,Q,2020-04-05 09:14:00,40.77747999977087,-73.90216473360562,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 10:01:00,40.77279026927921,-73.89724839479922,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 09:34:00,40.762563941456044,-73.93466329139889,COVID-19 Closure,Temporary Fencing
Basketball-01,af,Q,2020-04-07 09:34:00,40.7626163075069,-73.93483582074677,COVID-19 Closure,Temporary Fencing
Basketball-03,af,Q,2020-04-07 09:24:00,40.75989657992186,-73.91235650383874,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 17:58:00,40.748221994022416,-73.77617259253502,COVID-19 Closure,Fully Locked
Basketball-03,af,Q,2020-04-07 17:58:00,40.748145315760716,-73.77616346493693,COVID-19 Closure,Fully Locked
Basketball-03,af,Q,2020-04-07 17:55:00,40.67089340035613,-73.84624898269762,COVID-19 Closure,Fully Locked
Basketball-02,af,Q,2020-04-07 17:55:00,40.67078667360981,-73.8463001837127,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 10:08:00,40.741883510776354,-73.95144874400988,COVID-19 Closure,Fully Locked
Basketball-03,af,Q,2020-04-07 09:49:00,40.77051340661357,-73.92868523313966,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 17:57:00,40.74452905804861,-73.76645802888397,COVID-19 Closure,Taped Off
Basketball-06,af,Q,2020-04-07 17:57:00,40.744499394942906,-73.76656599772436,COVID-19 Closure,Taped Off
Basketball-02,af,Q,2020-04-07 17:57:00,40.74431974550668,-73.76637704094409,COVID-19 Closure,Taped Off
Basketball-05,af,Q,2020-04-07 17:57:00,40.744284400604755,-73.76650578884087,COVID-19 Closure,Taped Off
Basketball-03,af,Q,2020-04-07 17:57:00,40.744183330269166,-73.76631336256172,COVID-19 Closure,Taped Off
Basketball-02,af,Q,2020-04-07 17:49:00,40.6639058360087,-73.75985434887757,COVID-19 Closure,Fully Locked
Basketball-03,af,Q,2020-04-07 17:49:00,40.663945103172175,-73.75996696785562,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 17:49:00,40.66419657899819,-73.75940600006888,COVID-19 Closure,Fully Locked
Basketball-04,af,Q,2020-04-08 18:24:00,40.73168374732187,-73.73177747022865,COVID-19 Closure,Partially Locked
Basketball-05,af,Q,2020-04-08 18:24:00,40.7317102441281,-73.73189345290886,COVID-19 Closure,Partially Locked
Basketball-06,af,Q,2020-04-05 14:40:00,40.78305463155753,-73.80719941862864,COVID-19 Closure,Fully Locked
Basketball-05,af,Q,2020-04-05 14:40:00,40.78306765034725,-73.8073644270623,COVID-19 Closure,Fully Locked
Basketball-03,af,Q,2020-04-05 14:40:00,40.78308296851553,-73.80775855744078,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-05 14:40:00,40.78310461969676,-73.80805526130935,COVID-19 Closure,Fully Locked
Basketball-04,af,Q,2020-04-05 14:40:00,40.78305744402729,-73.8076456180453,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 13:44:00,40.69023172780829,-73.83976959788569,COVID-19 Closure,Fully Locked
Basketball-03,af,B,2020-04-10 11:12:00,40.67097306088423,-73.8950611669903,COVID-19 Closure,Blocked with Barricade
Basketball-04,af,B,2020-04-10 11:12:00,40.671073509328416,-73.89508628026657,COVID-19 Closure,Blocked with Barricade
Basketball-01,af,M,2020-04-06 14:48:00,40.82293699924165,-73.95161267204911,COVID-19 Closure,Fully Locked
Basketball-03,af,M,2020-04-06 15:31:00,40.820528549277725,-73.9526211563456,COVID-19 Closure,Fully Locked
Basketball-03,af,M,2020-04-06 14:47:00,40.8292681093511,-73.94426514340546,COVID-19 Closure,Fully Locked
Basketball-02,af,M,2020-04-06 14:47:00,40.82936912256742,-73.9441758612799,COVID-19 Closure,Fully Locked
Basketball-01,af,B,2020-04-10 11:12:00,40.68059958723789,-73.9730181823511,COVID-19 Closure,Fully Locked
Basketball-02,af,B,2020-04-10 11:12:00,40.6806484526801,-73.97325162443066,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-07 12:30:00,40.706665774274256,-73.89087017964981,COVID-19 Closure,Fully Locked
Basketball-02,af,B,2020-04-10 11:12:00,40.665798679369885,-73.88016035891883,COVID-19 Closure,Blocked with Barricade
Basketball-01,af,B,2020-04-10 11:12:00,40.66602353454685,-73.88032707785581,COVID-19 Closure,Blocked with Barricade
Basketball-02,af,B,2020-04-10 11:12:00,40.6027240152264,-74.00232927118365,COVID-19 Closure,Fully Locked
Basketball-03,af,B,2020-04-10 11:12:00,40.60266995413869,-74.00238416188479,COVID-19 Closure,Fully Locked
Basketball-01,af,B,2020-04-10 11:12:00,40.64282289409165,-73.89493456551125,COVID-19 Closure,Fully Locked
Basketball-01,af,B,2020-04-10 11:12:00,40.63855513328523,-73.9380685232569,COVID-19 Closure,Fully Locked
Basketball-03,af,B,2020-04-10 11:12:00,40.63823166157554,-73.94717945734064,COVID-19 Closure,Fully Locked
Basketball-04,af,B,2020-04-10 11:12:00,40.638243820658005,-73.94698085973236,COVID-19 Closure,Fully Locked
Basketball-05,af,B,2020-04-10 11:12:00,40.63825588195417,-73.94678302790933,COVID-19 Closure,Fully Locked
Basketball-06,af,B,2020-04-10 11:12:00,40.63826796879044,-73.94658507967377,COVID-19 Closure,Fully Locked
Basketball-01,af,B,2020-04-10 11:20:00,40.64927576592858,-73.91443987683728,COVID-19 Closure,Temporary Fencing
Basketball-02,af,B,2020-04-10 11:20:00,40.64939145768544,-73.91425829392017,COVID-19 Closure,Temporary Fencing
Basketball-01,af,B,2020-04-10 11:12:00,40.69576709275208,-73.94958057062209,COVID-19 Closure,Fully Locked
Basketball-02,af,B,2020-04-10 11:12:00,40.695540416910255,-73.9495422630823,COVID-19 Closure,Fully Locked
Basketball-02,af,B,2020-04-10 11:12:00,40.6425925594064,-73.89446468905966,COVID-19 Closure,Fully Locked
Basketball-03,af,B,2020-04-10 11:20:00,40.64962149703496,-73.91425156707183,COVID-19 Closure,Temporary Fencing
Basketball-04,af,B,2020-04-10 11:20:00,40.64945437109235,-73.91450839990188,COVID-19 Closure,Temporary Fencing
Basketball-03,af,B,2020-04-10 11:12:00,40.624843401595186,-73.91952166874366,COVID-19 Closure,Temporary Fencing
Basketball-02,af,B,2020-04-10 11:12:00,40.62483573808637,-73.91944471101827,COVID-19 Closure,Temporary Fencing
Basketball-01,af,B,2020-04-10 11:12:00,40.624849634382976,-73.91922394744388,COVID-19 Closure,Temporary Fencing
Basketball-01,af,B,2020-04-10 11:12:00,40.6384550330047,-73.94717647299315,COVID-19 Closure,Temporary Fencing
Basketball-02,af,B,2020-04-10 11:12:00,40.638468929721114,-73.9469517095821,COVID-19 Closure,Fully Locked
Basketball-04,af,B,2020-04-10 11:12:00,40.69535372123761,-73.95159643779084,COVID-19 Closure,Fully Locked
Basketball-03,af,B,2020-04-10 11:12:00,40.69549946792062,-73.95162417048765,COVID-19 Closure,Fully Locked
Basketball-04,af,B,2020-04-10 11:12:00,40.69272834725858,-73.93568277432955,COVID-19 Closure,Fully Locked
Basketball-01,af,B,2020-04-10 11:12:00,40.65027037827386,-73.97654841911294,COVID-19 Closure,Fully Locked
Basketball-02,af,B,2020-04-10 11:12:00,40.67262198759285,-73.98542628926083,COVID-19 Closure,Fully Locked
Basketball-03,af,X,2020-04-08 13:07:00,40.81416763093709,-73.90829338265077,COVID-19 Closure,Fully Locked
Basketball-01,af,B,2020-04-10 11:12:00,40.658711018800176,-73.87977257627733,COVID-19 Closure,Fully Locked
Basketball-02,af,B,2020-04-10 11:12:00,40.65879622927938,-73.87980903014297,COVID-19 Closure,Fully Locked
Basketball-01,af,Q,2020-04-09 08:18:00,40.59274429842769,-73.78672847897799,COVID-19 Closure,Blocked with Barricade
Basketball-03,af,M,2020-04-06 18:47:00,40.80918319437871,-73.93841730562569,COVID-19 Closure,Fully Locked
Basketball-02,af,B,2020-04-10 11:12:00,40.69279567451084,-73.96251179018698,COVID-19 Closure,Fully Locked
Basketball-01,af,B,2020-04-10 11:12:00,40.69277390044348,-73.96270072867442,COVID-19 Closure,Fully Locked
Basketball-01,af,B,2020-04-10 11:12:00,40.71266798894897,-73.96367071167731,COVID-19 Closure,Fully Locked
Basketball-01,af,B,2020-04-10 11:12:00,40.71570846958718,-73.93621533565786,COVID-19 Closure,Partially Locked
Basketball-01,af,B,2020-04-10 11:12:00,40.70266658763872,-73.94964058304386,COVID-19 Closure,Fully Locked
Green Grass Courts-Basketball-01,af,B,2020-04-10 11:12:00,40.71331639121747,-73.95459589700478,COVID-19 Closure,Blocked with Barricade
Basketball-02,af,B,2020-04-10 11:12:00,40.72892995649392,-73.95798741423992,COVID-19 Closure,Fully Locked
Basketball-01,af,B,2020-04-10 11:12:00,40.728947309550705,-73.95779357588567,COVID-19 Closure,Fully Locked
Basketball-01,af,B,2020-04-10 11:12:00,40.715408417006564,-73.9644112167859,COVID-19 Closure,Fully Locked
Basketball-01,af,B,2020-04-10 11:12:00,40.66250705590114,-73.94047271943235,COVID-19 Closure,Fully Locked
Basketball-02,af,B,2020-04-10 11:12:00,40.66238593860205,-73.9404591529816,COVID-19 Closure,Fully Locked
Basketball-01,af,M,2020-04-07 12:36:00,40.7778810081314,-73.94329318214203,COVID-19 Closure,Fully Locked
Basketball-02,af,M,2020-04-07 12:28:00,40.76523162651755,-73.95878761080212,COVID-19 Closure,Fully Locked
Basketball-03,af,M,2020-04-07 12:28:00,40.765104853325795,-73.95887971838454,COVID-19 Closure,Fully Locked
Basketball-03,af,B,2020-04-10 11:12:00,40.597619034159386,-74.00136551754831,COVID-19 Closure,Blocked with Barricade
Basketball-02,af,B,2020-04-10 11:12:00,40.596766488147814,-73.95731706734517,COVID-19 Closure,Fully Locked
Basketball-01,af,B,2020-04-10 11:12:00,40.72374172472657,-73.93637943018027,COVID-19 Closure,Fully Locked
Basketball-01,af,B,2020-04-10 11:12:00,40.57584965528631,-73.97767782720409,COVID-19 Closure,Fully Locked
